"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01"
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-08",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-10",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-12",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-13",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-14",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-16",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-17",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-19",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-20",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-21",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-22",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-23",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-26",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-27",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-28",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-29",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-30",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-10-31",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-01",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-02",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-03",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-04",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-05",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-06",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-07",,,"0.01",,,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-08",,,"0.03",,,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-09",,,"0.02",,,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-10",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-11",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-12",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-13",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-14",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-16",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-17",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-18",,,"0.00",,,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-19",,,"0.03",,,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-20",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-21",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-22",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-23",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-24",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-25",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-27",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-28",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-29",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-11-30",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-01",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-02",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-03",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-04",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-05",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-06",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-09",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-10",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-11",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-12",,,"0.22",,,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-13",,,"0.01",,,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-14",,,"0.15",,,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-15",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-16",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-17",,,"0.00",,,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-18",,,"0.02",,,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-19",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-20",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-21",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-25",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-26",,,"0.02",,,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-27",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-28",,,"0.20",,,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-30",,,"0.00","0.0",,,,,,,
"US1CATL0005","VISALIA 0.7 SSE, CA US","2020-12-31",,,"0.03",,,,,,,,
"USC00049367","VISALIA, CA US","2020-01-02",,,"0.00",,,"58","37","43",,,
"USC00049367","VISALIA, CA US","2020-01-03",,,"0.00",,,"58","37","42",,,
"USC00049367","VISALIA, CA US","2020-01-04",,,"0.00",,,"63","37","45",,,
"USC00049367","VISALIA, CA US","2020-01-05",,,"0.00",,,"63","37","43",,,
"USC00049367","VISALIA, CA US","2020-01-06",,,"0.00",,,"48","42","44",,,"    1"
"USC00049367","VISALIA, CA US","2020-01-07",,,"0.00",,,"56","39","41",,,"    1"
"USC00049367","VISALIA, CA US","2020-01-08",,,"0.00",,,"45","41","43",,,
"USC00049367","VISALIA, CA US","2020-01-09",,,"0.00",,,"47","41","43",,,
"USC00049367","VISALIA, CA US","2020-01-10",,,"0.09","0.0","0.0","52","38","38",,,"    1"
"USC00049367","VISALIA, CA US","2020-01-11",,,"0.00","0.0","0.0","52","36","45",,,"    1"
"USC00049367","VISALIA, CA US","2020-01-12",,,"0.00","0.0","0.0","56","35","35",,,"    1"
"USC00049367","VISALIA, CA US","2020-01-13",,,"0.00","0.0","0.0","56","32","32",,,"    1"
"USC00049367","VISALIA, CA US","2020-01-14",,,"0.00",,,"56","32",,,,
"USC00049367","VISALIA, CA US","2020-01-15",,,"0.00",,,"58","37","37",,,
"USC00049367","VISALIA, CA US","2020-01-16",,,"0.00","0.0","0.0","60","37","60",,,
"USC00049367","VISALIA, CA US","2020-01-17",,,"0.40","0.0","0.0","61","37","39",,,
"USC00049367","VISALIA, CA US","2020-01-18",,,"0.00",,,"53","35","36",,,
"USC00049367","VISALIA, CA US","2020-01-19",,,"0.00","0.0","0.0","54","36","42",,,"    1"
"USC00049367","VISALIA, CA US","2020-01-20",,,"0.00",,,"54","34","42",,,
"USC00049367","VISALIA, CA US","2020-01-21",,,"0.00",,,"56","36","46",,,
"USC00049367","VISALIA, CA US","2020-01-22",,,"0.00","0.0","0.0","64","36","61",,,
"USC00049367","VISALIA, CA US","2020-01-23",,,"0.00","0.0","0.0","65","36","42",,,
"USC00049367","VISALIA, CA US","2020-01-24",,,"0.00","0.0","0.0","61","41","51",,,
"USC00049367","VISALIA, CA US","2020-01-25",,,"0.00","0.0","0.0","61","41","52",,,"    1"
"USC00049367","VISALIA, CA US","2020-01-26",,,"0.00",,,"61","41","52",,,
"USC00049367","VISALIA, CA US","2020-01-28",,,"0.00","0.0","0.0","63","40","45",,,"    1"
"USC00049367","VISALIA, CA US","2020-01-29",,,"0.00","0.0","0.0","63","44","46",,,"    1"
"USC00049367","VISALIA, CA US","2020-01-30",,,"0.00","0.0","0.0","63","42","42",,,
"USC00049367","VISALIA, CA US","2020-01-31",,,"0.00","0.0","0.0","60","42","42",,,
"USC00049367","VISALIA, CA US","2020-02-01",,,"0.00",,,"63","42","43",,,
"USC00049367","VISALIA, CA US","2020-02-02",,,"0.00","0.0","0.0","65","41","41",,,"    1"
"USC00049367","VISALIA, CA US","2020-02-04",,,"0.00",,,"62","33","35",,,
"USC00049367","VISALIA, CA US","2020-02-05",,,"0.00",,,"54","33","34",,,
"USC00049367","VISALIA, CA US","2020-02-06",,,"0.00",,,"54","33","41",,,
"USC00049367","VISALIA, CA US","2020-02-07",,,"0.00",,,"60","39","40",,,
"USC00049367","VISALIA, CA US","2020-02-08",,,"0.00",,,"66","40","42",,,
"USC00049367","VISALIA, CA US","2020-02-09",,,"0.00","0.0",,"67","40","46",,,
"USC00049367","VISALIA, CA US","2020-02-10",,,"0.00",,,"67","37","37",,,
"USC00049367","VISALIA, CA US","2020-02-11",,,"0.00",,,"67","37","41",,,
"USC00049367","VISALIA, CA US","2020-02-12",,,"0.00",,,"66","41","44",,,
"USC00049367","VISALIA, CA US","2020-02-13",,,"0.00",,,"67","43","52",,,
"USC00049367","VISALIA, CA US","2020-02-14",,,"0.00",,,"67","39","43",,,
"USC00049367","VISALIA, CA US","2020-02-15",,,"0.00",,,"66","43","47",,,
"USC00049367","VISALIA, CA US","2020-02-17",,,"0.00",,,"70","43","43",,,
"USC00049367","VISALIA, CA US","2020-02-18",,,"0.00",,,"65","42","46",,,
"USC00049367","VISALIA, CA US","2020-02-19",,,"0.00",,,"67","43","47",,,
"USC00049367","VISALIA, CA US","2020-02-20",,,"0.00",,,"68","44","45",,,
"USC00049367","VISALIA, CA US","2020-02-21",,,"0.00","0.0","0.0","71","45","46",,,
"USC00049367","VISALIA, CA US","2020-02-22",,,"0.01","0.0","0.0","71","45","54",,,
"USC00049367","VISALIA, CA US","2020-02-23",,,"0.00",,,"60","46","47",,,
"USC00049367","VISALIA, CA US","2020-02-24",,,"0.00",,,"64","45","46",,,
"USC00049367","VISALIA, CA US","2020-02-25",,,"0.00",,,"66","45","65",,,
"USC00049367","VISALIA, CA US","2020-02-26",,,"0.00",,,"71","48","54",,,
"USC00049367","VISALIA, CA US","2020-02-27",,,"0.00",,,"77","49","57",,,
"USC00049367","VISALIA, CA US","2020-02-28",,,"0.00",,,"77","49","60",,,
"USC00049367","VISALIA, CA US","2020-02-29",,,"0.00",,,"80","48","55",,,
"USC00049367","VISALIA, CA US","2020-03-01",,,"0.00",,,"75","49","51",,,
"USC00049367","VISALIA, CA US","2020-03-02",,,"0.00",,,"75","40","40",,,
"USC00049367","VISALIA, CA US","2020-03-03",,,"0.00",,,"62","40","49",,,
"USC00049367","VISALIA, CA US","2020-03-04",,,"0.00",,,"73","48","73",,,
"USC00049367","VISALIA, CA US","2020-03-05",,,"0.00",,,"76","48","54",,,
"USC00049367","VISALIA, CA US","2020-03-06",,,"0.00",,,"80","48","51",,,
"USC00049367","VISALIA, CA US","2020-03-07",,,"0.00",,,"77","50","52",,,
"USC00049367","VISALIA, CA US","2020-03-08",,,"0.00",,,"62","44","52",,,
"USC00049367","VISALIA, CA US","2020-03-09",,,"0.00",,,"65","47","48",,,
"USC00049367","VISALIA, CA US","2020-03-10",,,"0.00",,,"66","48","50",,,
"USC00049367","VISALIA, CA US","2020-03-11",,,"0.25",,,"69","48","52",,,"    1"
"USC00049367","VISALIA, CA US","2020-03-12",,,"0.00",,,"69","49","50",,,
"USC00049367","VISALIA, CA US","2020-03-13",,,"0.00",,,"70","49","57",,,
"USC00049367","VISALIA, CA US","2020-03-14",,,"0.00",,,"70","49","54",,,
"USC00049367","VISALIA, CA US","2020-03-15",,,"0.00",,,"65","53","53",,,
"USC00049367","VISALIA, CA US","2020-03-16",,,"0.07",,,"69","51","51",,,
"USC00049367","VISALIA, CA US","2020-03-17",,,"0.91",,,"69","41","41",,,
"USC00049367","VISALIA, CA US","2020-03-18",,,"0.00",,,"69","39","39",,,
"USC00049367","VISALIA, CA US","2020-03-19",,,"0.00",,,"60","39","48",,,
"USC00049367","VISALIA, CA US","2020-03-20",,,"0.00",,,"56","43","43",,,
"USC00049367","VISALIA, CA US","2020-03-21",,,"0.00",,,"64","43","51",,,
"USC00049367","VISALIA, CA US","2020-03-22",,,"0.00","0.0","0.0","65","48","49",,,
"USC00049367","VISALIA, CA US","2020-03-23",,,"0.65",,,"68","48","50",,,
"USC00049367","VISALIA, CA US","2020-03-24",,,"0.06",,,"68","48","51",,,
"USC00049367","VISALIA, CA US","2020-03-25",,,"0.00",,,"59","49","49",,,
"USC00049367","VISALIA, CA US","2020-03-26",,,"0.06",,,"57","41","42",,,
"USC00049367","VISALIA, CA US","2020-03-27",,,"0.00",,,"59","41","43",,,
"USC00049367","VISALIA, CA US","2020-03-28",,,"0.00","0.0","0.0","62","41","42",,,
"USC00049367","VISALIA, CA US","2020-03-29",,,"0.12",,,"62","41","49",,,
"USC00049367","VISALIA, CA US","2020-03-30",,,"0.01",,,"63","41","53",,,
"USC00049367","VISALIA, CA US","2020-03-31",,,"0.00",,,"69","48","48",,,
"USC00049367","VISALIA, CA US","2020-04-01",,,"0.00",,,"71","48","51",,,
"USC00049367","VISALIA, CA US","2020-04-02",,,"0.00",,,"72","42","42",,,
"USC00049367","VISALIA, CA US","2020-04-03",,,"0.00",,,"65","42","43",,,
"USC00049367","VISALIA, CA US","2020-04-04",,,"0.00",,,"69","43","46",,,
"USC00049367","VISALIA, CA US","2020-04-05",,,"0.00",,,"70","43","54",,,
"USC00049367","VISALIA, CA US","2020-04-06",,,"0.95",,,"70","43","47",,,
"USC00049367","VISALIA, CA US","2020-04-07",,,"0.20",,,"70","43","49",,,
"USC00049367","VISALIA, CA US","2020-04-08",,,"0.00",,,"65","49","50",,,
"USC00049367","VISALIA, CA US","2020-04-09",,,"0.56","0.0","0.0","57","48","54",,,
"USC00049367","VISALIA, CA US","2020-04-10",,,"0.00",,,"60","45","55",,,
"USC00049367","VISALIA, CA US","2020-04-11",,,"0.00",,,"65","45","54",,,
"USC00049367","VISALIA, CA US","2020-04-12",,,"0.00",,,"72","53","56",,,
"USC00049367","VISALIA, CA US","2020-04-13",,,"0.00",,,"77","55","59",,,
"USC00049367","VISALIA, CA US","2020-04-14",,,"0.00",,,"70","53","56",,,
"USC00049367","VISALIA, CA US","2020-04-15",,,"0.00",,,"76","54","68",,,
"USC00049367","VISALIA, CA US","2020-04-17",,,"0.00",,,"83","53","57",,,
"USC00049367","VISALIA, CA US","2020-04-18",,,"0.21",,,"71","54","55",,,
"USC00049367","VISALIA, CA US","2020-04-19",,,"0.00",,,"63","54","61",,,
"USC00049367","VISALIA, CA US","2020-04-20",,,"0.00",,,"74","53","54",,,
"USC00049367","VISALIA, CA US","2020-04-21",,,"0.16","0.0","0.0","72","51","56",,,
"USC00049367","VISALIA, CA US","2020-04-22",,,"0.00",,,"72","51","65",,,
"USC00049367","VISALIA, CA US","2020-04-23",,,"0.00",,,"79","51","66",,,
"USC00049367","VISALIA, CA US","2020-04-24",,,"0.00",,,"83","57","60",,,
"USC00049367","VISALIA, CA US","2020-04-25",,,"0.00",,,"84","59","83",,,
"USC00049367","VISALIA, CA US","2020-04-26",,,"0.00",,,"88","62","64",,,
"USC00049367","VISALIA, CA US","2020-04-27",,,"0.00",,,"87","59","77",,,
"USC00049367","VISALIA, CA US","2020-04-28",,,"0.00",,,"87","59","73",,,
"USC00049367","VISALIA, CA US","2020-04-29",,,"0.00",,,"87","59","69",,,
"USC00049367","VISALIA, CA US","2020-04-30",,,"0.00",,,"92","64","66",,,
"USC00049367","VISALIA, CA US","2020-05-01",,,"0.00",,,"85","56","63",,,
"USC00049367","VISALIA, CA US","2020-05-02",,,"0.00",,,"80","57","58",,,
"USC00049367","VISALIA, CA US","2020-05-03",,,"0.00",,,"82","57","64",,,
"USC00049367","VISALIA, CA US","2020-05-05",,,"0.00",,,"82","54","73",,,
"USC00049367","VISALIA, CA US","2020-05-06",,,"0.00",,,"86","57","57",,,
"USC00049367","VISALIA, CA US","2020-05-07",,,"0.00",,,"81","57","62",,,
"USC00049367","VISALIA, CA US","2020-05-09",,,"0.00",,,"92","62","70",,,
"USC00049367","VISALIA, CA US","2020-05-10",,,"0.00",,,"94","62","71",,,
"USC00049367","VISALIA, CA US","2020-05-11",,,"0.00",,,"92","58","59",,,
"USC00049367","VISALIA, CA US","2020-05-12",,,"0.00",,,"84","59","62",,,
"USC00049367","VISALIA, CA US","2020-05-14",,,"0.00",,,"78","54","61",,,
"USC00049367","VISALIA, CA US","2020-05-15",,,"0.00",,,"78","56","60",,,
"USC00049367","VISALIA, CA US","2020-05-16",,,"0.00",,,"79","56","77",,,
"USC00049367","VISALIA, CA US","2020-05-18",,,"0.30","0.0","0.0","85","56","62",,,
"USC00049367","VISALIA, CA US","2020-05-19",,,"0.23",,,"73","52","54",,,
"USC00049367","VISALIA, CA US","2020-05-20",,,"0.00",,,"73","53","55",,,
"USC00049367","VISALIA, CA US","2020-05-21",,,"0.00",,,"76","55","62",,,
"USC00049367","VISALIA, CA US","2020-05-22",,,"0.00",,,"82","55","79",,,
"USC00049367","VISALIA, CA US","2020-05-23",,,"0.00",,,"85","55","55",,,
"USC00049367","VISALIA, CA US","2020-05-24",,,"0.00",,,"84","54","63",,,
"USC00049367","VISALIA, CA US","2020-05-25",,,"0.00",,,"89","63","80",,,
"USC00049367","VISALIA, CA US","2020-05-26",,,"0.00",,,"95","64","88",,,
"USC00049367","VISALIA, CA US","2020-05-27",,,"0.00",,,"99","64","85",,,
"USC00049367","VISALIA, CA US","2020-05-28",,,"0.00",,,"101","63","70",,,
"USC00049367","VISALIA, CA US","2020-05-29",,,"0.00","0.0","0.0","102","69","80",,,
"USC00049367","VISALIA, CA US","2020-05-30",,,"0.00","0.0","0.0","102","60","67",,,
"USC00049367","VISALIA, CA US","2020-05-31",,,"0.00",,,"102","58","78",,,
"USC00049367","VISALIA, CA US","2020-06-01",,,"0.00",,,"102","58","66",,,
"USC00049367","VISALIA, CA US","2020-06-02",,,"0.00",,,"102","58",,,,
"USC00049367","VISALIA, CA US","2020-06-03",,,"0.00",,,"102","58","81",,,
"USC00049367","VISALIA, CA US","2020-06-04",,,"0.00",,,"99","71","75",,,
"USC00049367","VISALIA, CA US","2020-06-05",,,"0.00",,,"101","67","68",,,
"USC00049367","VISALIA, CA US","2020-06-06",,,"0.00",,,"101","60","65",,,
"USC00049367","VISALIA, CA US","2020-06-07",,,"0.00",,,"79","52","58",,,
"USC00049367","VISALIA, CA US","2020-06-08",,,"0.00",,,"75","53","69",,,
"USC00049367","VISALIA, CA US","2020-06-09",,,"0.00",,,"79","53","70",,,
"USC00049367","VISALIA, CA US","2020-06-10",,,"0.00",,,"89","53","71",,,
"USC00049367","VISALIA, CA US","2020-06-11",,,"0.00",,,"94","67","71",,,
"USC00049367","VISALIA, CA US","2020-06-12",,,"0.00",,,"98","68","86",,,
"USC00049367","VISALIA, CA US","2020-06-13",,,"0.00",,,"88","56","60",,,
"USC00049367","VISALIA, CA US","2020-06-14",,,"0.00",,,"79","57","70",,,
"USC00049367","VISALIA, CA US","2020-06-16",,,"0.00",,,"89","57","68",,,
"USC00049367","VISALIA, CA US","2020-06-17",,,"0.00",,,"85","60","72",,,
"USC00049367","VISALIA, CA US","2020-06-18",,,"0.00",,,"84","62","67",,,
"USC00049367","VISALIA, CA US","2020-06-19",,,"0.00",,,"92","64","65",,,
"USC00049367","VISALIA, CA US","2020-06-20",,,"0.00",,,"96","64","74",,,
"USC00049367","VISALIA, CA US","2020-06-22",,,"0.00",,,"97","64","82",,,
"USC00049367","VISALIA, CA US","2020-06-23",,,"0.00",,,"98","72","74",,,
"USC00049367","VISALIA, CA US","2020-06-24",,,"0.00",,,"100","73","89",,,
"USC00049367","VISALIA, CA US","2020-06-25",,,"0.00","0.0","0.0","101","72","74",,,
"USC00049367","VISALIA, CA US","2020-06-26",,,"0.00","0.0","0.0","100","72","75",,,
"USC00049367","VISALIA, CA US","2020-06-27",,,"0.00",,,"100","73","77",,,
"USC00049367","VISALIA, CA US","2020-06-28",,,"0.00",,,"103","68","76",,,
"USC00049367","VISALIA, CA US","2020-06-29",,,"0.00",,,"94","57","66",,,
"USC00049367","VISALIA, CA US","2020-06-30",,,"0.00",,,"89","64","66",,,
"USC00049367","VISALIA, CA US","2020-07-01",,,"0.00","0.0","0.0","95","66","67",,,
"USC00049367","VISALIA, CA US","2020-07-02",,,"0.00","0.0","0.0","95","63","66",,,
"USC00049367","VISALIA, CA US","2020-07-03",,,"0.00",,,"92","61","66",,,
"USC00049367","VISALIA, CA US","2020-07-04",,,"0.00",,,"93","61","71",,,
"USC00049367","VISALIA, CA US","2020-07-05",,,"0.00","0.0","0.0","99","65","66",,,
"USC00049367","VISALIA, CA US","2020-07-06",,,"0.00","0.0",,"94","60","64",,,
"USC00049367","VISALIA, CA US","2020-07-07",,,"0.00","0.0",,"96","64","65",,,
"USC00049367","VISALIA, CA US","2020-07-08",,,"0.00",,,"91","62","70",,,
"USC00049367","VISALIA, CA US","2020-07-09",,,"0.00",,,"93","62","73",,,
"USC00049367","VISALIA, CA US","2020-07-10",,,"0.00","0.0","0.0",,,"71",,,
"USC00049367","VISALIA, CA US","2020-07-11",,,"0.00","0.0",,"102","66","70",,,
"USC00049367","VISALIA, CA US","2020-07-12",,,"0.00","0.0","0.0","102","68","72",,,
"USC00049367","VISALIA, CA US","2020-07-13",,,"0.00","0.0","0.0","102","72","75",,,
"USC00049367","VISALIA, CA US","2020-07-14",,,"0.00",,,"100","67","75",,,
"USC00049367","VISALIA, CA US","2020-07-15",,,"0.00","0.0","0.0","100","67","68",,,
"USC00049367","VISALIA, CA US","2020-07-17",,,"0.00","0.0","0.0",,,"71",,,
"USC00049367","VISALIA, CA US","2020-07-18",,,"0.00","0.0",,"96","68","73",,,
"USC00049367","VISALIA, CA US","2020-07-19",,,"0.00","0.0","0.0","97","72","77",,,
"USC00049367","VISALIA, CA US","2020-07-20",,,"0.00",,,"97","70","74",,,
"USC00049367","VISALIA, CA US","2020-07-21",,,"0.00",,,"97","70","72",,,
"USC00049367","VISALIA, CA US","2020-07-22",,,"0.00","0.0","0.0",,,"69",,,
"USC00049367","VISALIA, CA US","2020-07-23",,,"0.00","0.0","0.0",,,"64",,,
"USC00049367","VISALIA, CA US","2020-07-24",,,"0.00","0.0","0.0","94","63","80",,,
"USC00049367","VISALIA, CA US","2020-07-25",,,"0.00","0.0","0.0","94","70","73",,,
"USC00049367","VISALIA, CA US","2020-07-26",,,"0.00",,,"95","70","75",,,
"USC00049367","VISALIA, CA US","2020-07-27",,,"0.00",,,"97","70","73",,,
"USC00049367","VISALIA, CA US","2020-07-28",,,"0.00","0.0","0.0",,,"71",,,
"USC00049367","VISALIA, CA US","2020-07-29",,,"0.00","0.0","0.0",,,"70",,,
"USC00049367","VISALIA, CA US","2020-07-30",,,"0.00","0.0","0.0","100","69","86",,,
"USC00049367","VISALIA, CA US","2020-07-31",,,"0.00","0.0","0.0","100","70","74",,,
"USC00049367","VISALIA, CA US","2020-08-01",,,"0.00",,,"98","67","76",,,
"USC00049367","VISALIA, CA US","2020-08-03",,,"0.00","0.0","0.0","97","68","68",,,
"USC00049367","VISALIA, CA US","2020-08-04",,,"0.00","0.0","0.0","97","68","69",,,
"USC00049367","VISALIA, CA US","2020-08-05",,,"0.00",,,"97","67","79",,,
"USC00049367","VISALIA, CA US","2020-08-06",,,"0.00",,,"98","62","65",,,
"USC00049367","VISALIA, CA US","2020-08-07",,,"0.00",,,"91","65","87",,,
"USC00049367","VISALIA, CA US","2020-08-08",,,"0.00",,,"91","65","77",,,
"USC00049367","VISALIA, CA US","2020-08-09",,,"0.00","0.0","0.0","95","65","71",,,
"USC00049367","VISALIA, CA US","2020-08-10",,,"0.00","0.0","0.0","97","65","73",,,
"USC00049367","VISALIA, CA US","2020-08-11",,,"0.00","0.0","0.0","98","65","69",,,
"USC00049367","VISALIA, CA US","2020-08-12",,,"0.00",,,"99","65","88",,,
"USC00049367","VISALIA, CA US","2020-08-15",,,"0.00","0.0","0.0","100","65","79",,,
"USC00049367","VISALIA, CA US","2020-08-16",,,"0.00","0.0","0.0","103","65","80",,,
"USC00049367","VISALIA, CA US","2020-08-17",,,"0.00","0.0","0.0","105","65","87",,,
"USC00049367","VISALIA, CA US","2020-08-18",,,"0.00",,,"104","80","80",,,
"USC00049367","VISALIA, CA US","2020-08-20",,,"0.00",,,"103","75","76",,,
"USC00049367","VISALIA, CA US","2020-08-21",,,"0.00","0.0","0.0","103","70","95",,,
"USC00049367","VISALIA, CA US","2020-08-22",,,"0.00","0.0","0.0","103","70","74",,,
"USC00049367","VISALIA, CA US","2020-08-23",,,"0.00","0.0","0.0","95","72","74",,,
"USC00049367","VISALIA, CA US","2020-08-24",,,"0.00","0.0","0.0","93","74","75",,,
"USC00049367","VISALIA, CA US","2020-08-25",,,"0.00",,,"98","75","76",,,
"USC00049367","VISALIA, CA US","2020-08-27",,,"0.00","0.0","0.0","97","69","71",,,
"USC00049367","VISALIA, CA US","2020-08-28",,,"0.00","0.0","0.0","97","66","67",,,
"USC00049367","VISALIA, CA US","2020-08-29",,,"0.00",,,"98","67","74",,,
"USC00049367","VISALIA, CA US","2020-08-30",,,"0.00",,,"97","64","65",,,
"USC00049367","VISALIA, CA US","2020-08-31",,,"0.00",,,"95","65","91",,,
"USC00049367","VISALIA, CA US","2020-09-02",,,"0.00","0.0","0.0","95","65","67",,,
"USC00049367","VISALIA, CA US","2020-09-03",,,"0.00","0.0","0.0","95","65","68",,,
"USC00049367","VISALIA, CA US","2020-09-04",,,"0.00","0.0","0.0","95","66","78",,,
